"frame_no","bodyparts","x_p1","y_p1","c_p1","x_p2","y_p2","c_p2"
17,"RHeel",195.259,980.232,0.829379,499.517,925.607,0.576575
18,"Nose",245.423,526.431,0.930278,440.367,508.52,0.848939
18,"Neck",195.701,589.985,0.847392,485.693,567.396,0.914181
18,"RShoulder",190.985,594.442,0.906572,454.065,567.514,0.884495
18,"RElbow",195.477,676.403,0.885894,454.055,649.003,0.847085
18,"RWrist",231.94,744.182,1.0033,426.841,703.636,0.882456
18,"LShoulder",200.218,585.536,0.743588,508.491,567.341,0.858243
18,"LElbow",0,0,0,531.134,644.537,0.862779
18,"LWrist",0,0,0,481.28,676.326,0.821221
18,"MidHip",195.681,735.216,0.830957,481.264,712.621,0.853199
18,"RHip",195.646,739.631,0.90902,454.133,712.596,0.872407
18,"RKnee",236.456,848.737,0.995756,458.662,821.502,0.852246
18,"RAnkle",200.116,962.192,0.914121,490.211,921.15,0.901573
18,"LHip",199.919,730.725,0.729366,494.878,712.709,0.847182
18,"LKnee",199.968,848.379,0.910956,485.809,826.052,0.883422
18,"LAnkle",195.562,957.362,0.828768,521.89,952.771,0.857302
18,"REye",236.38,517.614,0.944014,0,0,0
18,"LEye",0,0,0,449.399,494.828,0.946309
18,"REar",200.313,522.196,0.983932,0,0,0
18,"LEar",0,0,0,481.229,508.548,0.890565
18,"LBigToe",249.906,971.035,0.357339,481.123,971.096,0.87998
18,"LSmallToe",240.805,962.066,0.339309,490.433,980.081,0.839634
18,"LHeel",172.879,962.23,0.454663,526.634,957.618,0.921343
18,"RBigToe",254.406,993.689,0.826919,449.598,948.372,0.847513
18,"RSmallToe",236.26,993.934,0.888239,449.699,930.33,0.802932
18,"RHeel",195.253,980.237,0.834875,499.457,925.657,0.583556
19,"Nose",245.418,526.49,0.928711,440.418,508.534,0.854739
19,"Neck",195.652,589.991,0.840112,485.756,563.124,0.933068
19,"RShoulder",190.949,594.442,0.90119,454.02,567.44,0.901221
19,"RElbow",195.422,676.358,0.877816,454.065,644.463,0.877302
19,"RWrist",231.95,744.262,1.00627,422.49,703.569,0.903325
19,"LShoulder",200.157,585.545,0.746809,513.033,563.078,0.872317
19,"LElbow",0,0,0,535.615,640.076,0.856434
19,"LWrist",0,0,0,490.232,680.859,0.864892
19,"MidHip",195.695,735.27,0.829793,481.311,712.703,0.851604
19,"RHip",199.88,739.678,0.908862,454.083,712.679,0.880287
19,"RKnee",236.473,848.783,0.993802,458.73,821.501,0.843673
19,"RAnkle",200.122,966.483,0.907712,490.293,921.261,0.895075
19,"LHip",195.636,735.078,0.720167,495.031,717.063,0.826491
19,"LKnee",199.929,848.388,0.914287,485.772,826.056,0.880978
19,"LAnkle",195.622,957.306,0.835692,521.917,952.958,0.872594
19,"REye",236.387,521.835,0.950969,0,0,0
19,"LEye",0,0,0,449.416,494.833,0.95111
19,"REar",200.311,522.219,0.983389,0,0,0
19,"LEar",0,0,0,481.254,508.465,0.891537
19,"LBigToe",254.45,962.056,0.392311,481.159,975.587,0.859159
19,"LSmallToe",240.882,957.511,0.362207,490.424,984.642,0.828037
19,"LHeel",172.986,962.193,0.455189,526.654,961.921,0.923396
19,"RBigToe",254.437,993.597,0.791546,449.625,952.783,0.861133
19,"RSmallToe",236.391,993.883,0.869611,453.883,934.759,0.800688
19,"RHeel",195.262,984.71,0.863043,503.907,925.791,0.570722
20,"Nose",245.407,526.429,0.932447,440.458,508.53,0.859752
20,"Neck",195.661,589.999,0.841508,485.739,563.1,0.935256
20,"RShoulder",190.977,594.452,0.906731,453.981,567.457,0.895673
20,"RElbow",195.451,676.284,0.890548,449.674,640.139,0.857937
20,"RWrist",231.949,744.314,1.01106,418.038,703.452,0.92832
20,"LShoulder",200.172,585.575,0.745528,512.978,562.981,0.893772
20,"LElbow",0,0,0,535.68,635.715,0.89078
20,"LWrist",0,0,0,490.353,685.416,0.89071
20,"MidHip",195.681,735.276,0.825311,481.253,717.191,0.839283
20,"RHip",199.892,739.684,0.904606,453.976,717.168,0.876045
20,"RKnee",236.49,848.773,0.993104,458.692,821.49,0.855164
20,"RAnkle",200.204,966.502,0.897628,490.245,921.352,0.912738
20,"LHip",195.608,735.081,0.71703,499.345,721.581,0.82205
20,"LKnee",199.914,848.524,0.926554,485.861,825.944,0.900975
20,"LAnkle",195.55,957.563,0.830774,522.081,952.972,0.886647
20,"REye",236.376,517.614,0.943274,0,0,0
20,"LEye",0,0,0,449.453,494.846,0.953549
20,"REar",200.307,522.206,0.982839,0,0,0
20,"LEar",0,0,0,481.292,508.412,0.890426
20,"LBigToe",245.407,975.557,0.320404,481.308,980.121,0.85514
20,"LSmallToe",236.489,966.524,0.301685,490.564,989.069,0.802621
20,"LHeel",172.967,966.699,0.453832,526.749,961.971,0.899899
20,"RBigToe",249.966,993.876,0.829796,449.586,952.783,0.901196
20,"RSmallToe",236.238,998.264,0.901521,453.866,930.406,0.844276
20,"RHeel",195.337,984.699,0.848216,499.435,925.906,0.606891
21,"Nose",245.412,526.448,0.930921,440.475,512.93,0.871327
21,"Neck",195.653,589.984,0.83828,485.737,563.043,0.943236
21,"RShoulder",190.993,594.449,0.906823,453.95,567.436,0.904888
21,"RElbow",195.447,676.201,0.89766,453.848,640.086,0.885036
21,"RWrist",231.944,744.245,1.01058,417.949,703.246,0.922077
21,"LShoulder",200.155,585.542,0.74392,512.989,562.909,0.893816
21,"LElbow",0,0,0,535.67,635.665,0.896715
21,"LWrist",0,0,0,494.841,703.234,0.938203
21,"MidHip",195.688,735.212,0.82515,481.158,712.63,0.830262
21,"RHip",199.879,739.631,0.904654,453.948,712.675,0.87414
21,"RKnee",236.398,848.819,0.998592,463.06,821.473,0.842637
21,"RAnkle",200.077,966.724,0.884571,490.328,921.31,0.900928
21,"LHip",195.628,730.744,0.717163,494.935,712.642,0.823274
21,"LKnee",199.926,848.518,0.922145,485.881,825.956,0.891385
21,"LAnkle",195.651,957.46,0.834964,522.072,957.386,0.89428
21,"REye",236.388,517.619,0.942929,0,0,0
21,"LEye",0,0,0,449.464,494.901,0.954823
21,"REar",200.308,522.175,0.981216,0,0,0
21,"LEar",0,0,0,481.326,508.427,0.890633
21,"LBigToe",254.544,961.971,0.427196,481.303,984.595,0.828146
21,"LSmallToe",240.996,957.45,0.391888,490.555,989.213,0.780254
21,"LHeel",177.424,966.638,0.431489,526.775,962.206,0.873429
21,"RBigToe",249.944,998.142,0.819226,449.592,948.466,0.879851
21,"RSmallToe",236.223,998.43,0.890951,453.908,930.388,0.833298
21,"RHeel",191.032,989.195,0.852241,503.88,925.812,0.581676
22,"Nose",245.392,522.283,0.932796,440.494,512.921,0.867021
22,"Neck",195.666,589.979,0.843253,485.793,563.056,0.945304
22,"RShoulder",190.999,594.419,0.906142,454.02,567.421,0.898399
22,"RElbow",195.428,671.953,0.904115,449.721,640.119,0.87808
22,"RWrist",231.929,744.203,1.01281,417.771,703.366,0.944977
22,"LShoulder",200.193,585.558,0.745258,512.974,562.953,0.889582
22,"LElbow",0,0,0,540.148,635.729,0.879723
22,"LWrist",0,0,0,499.396,703.433,0.930846
22,"MidHip",195.699,735.178,0.822442,476.795,717.143,0.81871
22,"RHip",199.876,739.6,0.900544,453.873,717.145,0.870112
22,"RKnee",236.367,852.956,0.999567,463.204,821.586,0.821175
22,"RAnkle",200.071,971.123,0.872574,490.415,921.279,0.901806
22,"LHip",195.646,730.715,0.72005,494.824,717.176,0.82566
22,"LKnee",199.918,848.529,0.928438,486.007,830.446,0.883893
22,"LAnkle",195.731,957.452,0.823158,522.121,957.579,0.91405
22,"REye",236.353,517.541,0.938841,0,0,0
22,"LEye",0,0,0,449.455,494.87,0.955552
22,"REar",200.272,522.161,0.984722,0,0,0
22,"LEar",0,0,0,481.303,508.402,0.893106
22,"LBigToe",259.044,957.573,0.477033,485.535,989.181,0.843339
22,"LSmallToe",245.443,957.383,0.43025,494.888,993.694,0.788489
22,"LHeel",181.919,966.677,0.412905,526.841,966.629,0.865539
22,"RBigToe",254.497,998.246,0.81735,449.635,948.357,0.904583
22,"RSmallToe",236.318,1002.78,0.878477,453.953,930.29,0.873372
22,"RHeel",191.013,989.316,0.862743,503.954,925.771,0.58731
23,"Nose",241.037,522.247,0.930721,440.515,508.511,0.866642
23,"Neck",195.666,589.939,0.835464,485.839,563.086,0.942842
23,"RShoulder",195.271,594.415,0.911336,454.069,567.347,0.904387
23,"RElbow",195.419,671.862,0.911,449.653,640.055,0.891879
23,"RWrist",231.929,744.147,1.01014,417.729,699.014,0.932088
23,"LShoulder",200.119,581.125,0.736812,513.089,563.043,0.884343
23,"LElbow",0,0,0,540.166,635.679,0.878344
23,"LWrist",0,0,0,512.951,703.659,0.926665
23,"MidHip",195.629,735.176,0.824282,476.75,712.615,0.832684
23,"RHip",195.689,739.604,0.897797,453.841,712.603,0.883158
23,"RKnee",236.129,853.096,0.991194,463.195,821.413,0.839617
23,"RAnkle",200.042,975.711,0.849721,490.49,921.182,0.891099
23,"LHip",195.525,730.683,0.720516,494.771,712.668,0.84667
23,"LKnee",199.934,848.523,0.909617,485.993,830.464,0.886656
23,"LAnkle",199.973,957.445,0.825791,522.127,962.064,0.903544
23,"REye",236.294,517.511,0.934034,0,0,0
23,"LEye",0,0,0,449.478,494.804,0.966314
23,"REar",200.26,522.162,0.983498,0,0,0
23,"LEar",0,0,0,485.527,504.007,0.898565
23,"LBigToe",263.4,957.538,0.550286,481.294,993.603,0.840911
23,"LSmallToe",249.881,952.966,0.486322,494.869,998.208,0.787984
23,"LHeel",186.527,971.102,0.406976,526.855,975.688,0.839773
23,"RBigToe",254.439,998.419,0.77025,449.657,948.394,0.904772
23,"RSmallToe",236.307,1003.01,0.830402,453.983,930.288,0.876274
23,"RHeel",190.992,993.731,0.842624,504.039,925.634,0.619381
24,"Nose",240.958,522.22,0.929781,444.879,512.895,0.878803
24,"Neck",195.629,585.652,0.830461,485.843,563.116,0.948248
24,"RShoulder",195.28,594.387,0.909103,454.086,567.437,0.903334
24,"RElbow",195.39,671.813,0.910811,449.564,640.081,0.903602
24,"RWrist",232.009,739.967,1.00254,413.247,698.993,0.946785
24,"LShoulder",200.054,581.125,0.745262,513.011,563,0.892806
24,"LElbow",0,0,0,544.839,635.716,0.870192
24,"LWrist",0,0,0,517.608,708.031,0.938758
24,"MidHip",195.619,735.175,0.823927,476.647,717.047,0.818829
24,"RHip",195.701,739.584,0.896876,449.682,717.044,0.867684
24,"RKnee",231.933,853.33,0.975551,472.129,825.877,0.813919
24,"RAnkle",200.035,989.119,0.867656,494.782,921.152,0.882646
24,"LHip",195.498,730.685,0.72964,490.51,717.114,0.851812
24,"LKnee",199.986,848.58,0.906427,490.335,839.501,0.882918
24,"LAnkle",200.131,957.525,0.838597,522.187,962.158,0.907335
24,"REye",236.267,517.47,0.923877,0,0,0
24,"LEye",0,0,0,449.548,494.841,0.962951
24,"REar",200.311,522.153,0.975014,0,0,0
24,"LEar",0,0,0,485.603,503.979,0.905495
24,"LBigToe",263.444,957.554,0.611415,481.314,993.725,0.860777
24,"LSmallToe",249.93,952.974,0.531146,494.96,998.331,0.800434
24,"LHeel",195.309,975.628,0.42186,531.091,980.202,0.843936
24,"RBigToe",249.956,1002.91,0.742177,453.858,943.91,0.912195
24,"RSmallToe",236.347,1011.96,0.814589,454.023,925.94,0.903002
24,"RHeel",191.04,998.274,0.848892,508.518,925.599,0.617151
25,"Nose",240.904,522.207,0.929992,444.934,512.939,0.895246
25,"Neck",195.559,589.929,0.807532,485.902,567.395,0.934449
25,"RShoulder",195.316,590.191,0.911022,453.985,567.502,0.895869
25,"RElbow",195.354,671.891,0.896097,449.484,644.477,0.879575
25,"RWrist",232.006,739.899,1.00011,413.054,703.235,0.946092
25,"LShoulder",195.691,585.467,0.728008,521.907,567.409,0.891113
25,"LElbow",0,0,0,544.711,640.044,0.859541
25,"LWrist",0,0,0,522.042,708.112,0.987666
25,"MidHip",195.555,735.216,0.821916,476.67,717.219,0.815355
25,"RHip",195.699,739.605,0.896897,449.657,717.188,0.864314
25,"RKnee",231.796,853.37,0.962348,472.177,821.55,0.819164
25,"RAnkle",199.982,993.541,0.896945,494.782,921.127,0.894189
25,"LHip",195.374,730.748,0.723574,490.551,721.669,0.846064
25,"LKnee",199.915,848.587,0.901535,490.445,839.539,0.874803
25,"LAnkle",200.11,957.599,0.822541,522.162,962.15,0.905346
25,"REye",236.222,517.446,0.920527,0,0,0
25,"LEye",0,0,0,449.625,494.893,0.962857
25,"REar",200.261,522.133,0.976808,0,0,0
25,"LEar",0,0,0,485.71,508.397,0.908334
25,"LBigToe",263.392,961.922,0.591606,481.315,993.819,0.851913
25,"LSmallToe",245.518,957.374,0.523309,495,998.426,0.788752
25,"LHeel",191.01,975.629,0.397826,526.858,980.224,0.837161
25,"RBigToe",250.008,1011.87,0.733945,453.896,943.928,0.940158
25,"RSmallToe",236.419,1020.94,0.830368,454.046,925.95,0.939484
25,"RHeel",190.924,998.477,0.866446,508.43,925.556,0.634105
26,"Nose",240.925,522.253,0.930695,445.041,512.965,0.908395
26,"Neck",195.568,589.942,0.800043,485.934,563.135,0.93908
26,"RShoulder",195.365,590.151,0.914254,454.164,567.393,0.89208
26,"RElbow",195.351,671.839,0.90081,449.411,640.045,0.894967
26,"RWrist",236.182,739.832,0.990289,408.694,698.883,0.912881
26,"LShoulder",195.662,585.521,0.714823,517.487,563.096,0.893267
26,"LElbow",0,0,0,544.817,640.062,0.856363
26,"LWrist",0,0,0,522.236,712.698,0.934918
26,"MidHip",195.615,735.297,0.821476,476.776,721.693,0.81625
26,"RHip",199.896,739.663,0.902227,453.847,721.608,0.854522
26,"RKnee",231.719,857.878,0.931637,476.744,825.932,0.800229
26,"RAnkle",199.964,993.848,0.914184,490.586,921.152,0.883001
26,"LHip",195.46,735.152,0.732278,494.8,726.215,0.846161
26,"LKnee",199.925,848.733,0.900404,490.528,844.028,0.877984
26,"LAnkle",200.264,957.602,0.832691,522.14,966.481,0.90108
26,"REye",236.23,517.497,0.92545,0,0,0
26,"LEye",0,0,0,449.728,494.908,0.960239
26,"REar",200.237,522.15,0.973305,0,0,0
26,"LEar",0,0,0,485.776,508.435,0.90936
26,"LBigToe",263.461,957.486,0.7006,481.189,998.17,0.853127
26,"LSmallToe",249.963,952.926,0.614658,494.821,1002.88,0.801537
26,"LHeel",195.502,975.574,0.423034,526.881,984.685,0.851986
26,"RBigToe",249.989,1011.98,0.721138,449.682,943.929,0.950687
26,"RSmallToe",236.419,1025.39,0.826539,454.018,930.194,0.951831
26,"RHeel",190.942,1003.02,0.853925,504.008,925.597,0.624067
27,"Nose",240.859,522.277,0.936317,449.279,508.548,0.914627
27,"Neck",195.567,589.968,0.803455,485.986,567.344,0.935979
27,"RShoulder",195.404,594.389,0.922541,454.119,567.349,0.903088
27,"RElbow",195.4,671.936,0.893869,449.302,640.019,0.900831
27,"RWrist",236.256,739.818,0.980469,404.037,698.885,0.89346
27,"LShoulder",195.602,585.507,0.715111,521.913,567.421,0.892602
27,"LElbow",0,0,0,553.744,644.523,0.865779
27,"LWrist",0,0,0,526.757,717.162,0.895859
27,"MidHip",199.919,739.651,0.82824,481.245,721.722,0.839225
27,"RHip",199.95,739.82,0.917872,453.966,721.585,0.854649
27,"RKnee",231.513,862.343,0.892476,481.163,826.05,0.797927
27,"RAnkle",199.963,993.967,0.912189,490.571,921.096,0.879006
27,"LHip",195.671,739.536,0.726573,495.029,730.641,0.837252
27,"LKnee",199.991,848.755,0.883602,490.496,844.101,0.886878
27,"LAnkle",204.572,957.588,0.835899,522.067,962.238,0.89165
27,"REye",236.205,517.527,0.926643,0,0,0
27,"LEye",0,0,0,453.913,494.87,0.962324
27,"REar",200.268,522.158,0.968908,0,0,0
27,"LEar",0,0,0,485.843,508.477,0.918247
27,"LBigToe",263.48,957.471,0.729038,481.129,998.228,0.833364
27,"LSmallToe",249.962,952.888,0.649438,494.804,1002.93,0.787656
27,"LHeel",199.954,975.561,0.435271,526.805,984.602,0.847382
27,"RBigToe",250.011,1020.98,0.751103,449.661,943.822,0.943539
27,"RSmallToe",236.412,1029.84,0.862366,454.006,925.903,0.957358
27,"RHeel",191.019,1007.41,0.840364,508.401,925.523,0.626925
28,"Nose",240.787,522.23,0.942077,449.393,508.379,0.913682
28,"Neck",195.535,589.979,0.802862,490.165,567.397,0.934256
28,"RShoulder",195.407,594.408,0.927139,458.504,567.512,0.87365
28,"RElbow",195.483,676.397,0.885792,444.819,640.033,0.864892
28,"RWrist",236.337,739.923,0.984238,386.172,698.807,0.891735
28,"LShoulder",195.511,585.496,0.706526,521.922,567.363,0.910323
28,"LElbow",0,0,0,549.353,640.136,0.868477
28,"LWrist",0,0,0,526.888,717.12,0.896592
28,"MidHip",199.937,739.736,0.833406,485.534,726.217,0.852212
28,"RHip",199.973,739.908,0.919829,454.103,721.683,0.844965
28,"RKnee",227.083,871.26,0.850067,481.225,830.442,0.797963
28,"RAnkle",200,998.386,0.903765,494.849,921.082,0.867458
28,"LHip",199.905,739.61,0.734775,499.326,730.772,0.847249
28,"LKnee",200.133,852.997,0.863355,490.509,848.393,0.885885
28,"LAnkle",204.631,957.58,0.826526,522.071,966.543,0.889124
28,"REye",236.144,517.505,0.924532,0,0,0
28,"LEye",0,0,0,454.05,490.594,0.955626
28,"REar",200.252,522.172,0.96559,0,0,0
28,"LEar",0,0,0,485.911,508.44,0.910205
28,"LBigToe",263.51,957.532,0.730916,481.098,998.292,0.827125
28,"LSmallToe",249.98,952.948,0.666826,490.571,1007.34,0.789025
28,"LHeel",200.031,971.116,0.429509,526.825,984.712,0.85449
28,"RBigToe",254.524,1025.41,0.770318,449.672,939.363,0.939558
28,"RSmallToe",236.466,1030.03,0.8684,454.042,925.861,0.952685
28,"RHeel",195.283,1020.88,0.839687,508.55,921.364,0.617158
29,"Nose",240.792,522.248,0.933302,449.471,512.943,0.942702
29,"Neck",195.51,590.046,0.797384,490.367,563.159,0.923597
29,"RShoulder",195.39,594.386,0.925761,458.628,563.155,0.88825
29,"RElbow",195.458,676.267,0.905402,449.292,640.006,0.903542
29,"RWrist",236.433,739.905,0.966531,386.07,694.309,0.876674
29,"LShoulder",195.484,585.66,0.712506,522.245,567.404,0.922169
29,"LElbow",0,0,0,558.128,649.054,0.874797
29,"LWrist",0,0,0,535.69,726.198,0.849433
29,"MidHip",200.02,739.897,0.829177,485.654,721.579,0.862855
29,"RHip",199.977,744.216,0.911798,454.136,717.065,0.853848
29,"RKnee",222.74,871.369,0.839549,481.317,825.906,0.820966
29,"RAnkle",200.09,998.56,0.877746,494.827,921.074,0.87459
29,"LHip",200.075,739.809,0.751902,503.978,726.194,0.818029
29,"LKnee",200.294,853.163,0.8414,490.543,844.037,0.874858
29,"LAnkle",204.676,957.605,0.802673,522.064,966.561,0.887849
29,"REye",236.148,517.493,0.916475,0,0,0
29,"LEye",0,0,0,454.109,494.905,0.952268
29,"REar",200.3,522.187,0.958843,0,0,0
29,"LEar",0,0,0,486.013,508.429,0.921036
29,"LBigToe",263.536,957.476,0.70185,481.069,998.319,0.823525
29,"LSmallToe",254.402,952.859,0.64912,490.558,1007.38,0.789479
29,"LHeel",200.019,971.112,0.397689,526.824,984.753,0.860651
29,"RBigToe",259.081,1029.82,0.809743,449.633,939.405,0.952763
29,"RSmallToe",236.503,1030.19,0.882216,453.998,925.885,0.968253
29,"RHeel",195.362,1025.39,0.847346,508.496,925.532,0.625703
30,"Nose",236.529,526.423,0.940792,449.546,512.976,0.950879
30,"Neck",195.468,589.996,0.769336,490.47,563.147,0.918979
30,"RShoulder",195.435,590.158,0.922418,463.155,563.076,0.877067
30,"RElbow",195.473,676.427,0.882902,449.42,639.946,0.929662
30,"RWrist",236.494,739.933,0.948872,386.087,685.277,0.877017
30,"LShoulder",195.346,585.528,0.685717,522.175,567.43,0.908309
30,"LElbow",0,0,0,558.172,653.511,0.852194
30,"LWrist",0,0,0,544.797,730.779,0.828914
30,"MidHip",200.038,744.193,0.81201,485.857,726.101,0.870435
30,"RHip",200.016,744.366,0.904224,454.293,717.2,0.839637
30,"RKnee",213.705,875.887,0.842375,485.552,825.919,0.831582
30,"RAnkle",200.129,1002.96,0.869811,494.876,921.043,0.869949
30,"LHip",200.098,739.95,0.749258,512.986,730.697,0.83375
30,"LKnee",209.104,853.184,0.776557,490.496,844.018,0.879902
30,"LAnkle",209.097,957.439,0.819051,522.025,966.577,0.88244
30,"REye",231.94,517.591,0.922079,0,0,0
30,"LEye",0,0,0,454.189,494.902,0.943436
30,"REar",200.263,522.254,0.961747,0,0,0
30,"LEar",0,0,0,490.184,503.945,0.916957
30,"LBigToe",263.61,953,0.778384,476.776,998.263,0.806636
30,"LSmallToe",254.447,943.934,0.720256,490.537,1007.35,0.775648
30,"LHeel",204.529,966.63,0.469072,526.768,984.77,0.85274
30,"RBigToe",263.415,1030.16,0.858339,449.66,939.409,0.945183
30,"RSmallToe",236.506,1034.65,0.896983,454.009,925.899,0.959562
30,"RHeel",195.409,1025.54,0.87457,512.933,921.312,0.620542
31,"Nose",236.493,526.481,0.940878,449.706,508.535,0.943096
31,"Neck",195.54,590.063,0.797081,490.459,563.076,0.93138
31,"RShoulder",195.421,594.401,0.912918,458.693,563.118,0.893201
31,"RElbow",195.666,680.767,0.874198,449.257,639.976,0.910919
31,"RWrist",240.794,744.377,0.92794,385.952,685.277,0.889546
31,"LShoulder",195.51,589.962,0.713816,526.49,563.127,0.923301
31,"LElbow",0,0,0,558.265,649.046,0.852349
31,"LWrist",0,0,0,558.174,735.172,0.865881
31,"MidHip",199.984,744.232,0.826044,485.864,721.616,0.866558
31,"RHip",199.961,744.41,0.900869,454.25,717.132,0.852368
31,"RKnee",213.756,880.309,0.854295,485.545,821.505,0.84455
31,"RAnkle",200.059,1011.9,0.849376,494.978,921.011,0.847969
31,"LHip",200.029,739.973,0.767841,517.363,726.177,0.824546
31,"LKnee",204.602,857.7,0.770232,490.501,839.566,0.873809
31,"LAnkle",204.726,961.856,0.763228,521.939,966.527,0.850181
31,"REye",231.921,521.832,0.925561,0,0,0
31,"LEye",0,0,0,458.533,494.8,0.923619
31,"REar",200.276,526.397,0.964858,0,0,0
31,"LEar",0,0,0,490.369,499.441,0.924107
31,"LBigToe",263.478,957.54,0.682227,481.065,998.239,0.802557
31,"LSmallToe",249.992,952.972,0.636915,490.558,1007.28,0.767813
31,"LHeel",200.093,966.689,0.374163,526.716,984.686,0.823682
31,"RBigToe",263.472,1034.45,0.855864,449.698,939.386,0.900331
31,"RSmallToe",236.562,1034.82,0.883461,454.018,925.909,0.918345
31,"RHeel",195.301,1030.02,0.882679,513.023,921.273,0.573272
32,"Nose",236.531,526.506,0.947192,453.86,512.878,0.940329
32,"Neck",195.501,590.112,0.794065,490.507,567.414,0.91172
32,"RShoulder",195.519,594.498,0.930192,458.607,567.429,0.888297
32,"RElbow",199.905,685.414,0.862895,445.018,640.116,0.897316
32,"RWrist",240.881,748.786,0.905601,381.734,685.277,0.891035
32,"LShoulder",190.978,585.623,0.694442,526.694,567.489,0.912392
32,"LElbow",0,0,0,562.844,644.609,0.869405
32,"LWrist",0,0,0,558.514,721.664,0.826387
32,"MidHip",199.999,744.334,0.815685,490.168,726.103,0.872888
32,"RHip",200.066,744.498,0.881799,458.624,721.574,0.83857
